t,wind_phase,mean_err_m,max_err_m,mean_err_nominal_m,max_err_nominal_m,mean_err_cmd_m,max_err_cmd_m,formation_err_rel,connectivity_rate,throughput_ratio,latency_proxy,control_overhead,task_reassign,task_cost_mean,failed_count,alive_ratio,agentic_active,agentic_ref_shift,supervisor_active,supervisor_mode,ref_shift_norm,formation_scale,smooth_alpha,int_hold,sat_frac
8.479166666666666,0.0,14.968957663491768,19.9169132717519,14.968957663491768,19.9169132717519,14.968957663491768,19.9169132717519,8.006981919613844,0.75,0.3889671758901269,1.3333333333333333,0.3333333333333333,0.0,14.968957663491768,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
8.5,0.0,14.8851959238146,19.93555716004131,14.8851959238146,19.93555716004131,14.8851959238146,19.93555716004131,7.9986019917277345,0.75,0.3889671758901269,1.3333333333333333,0.3333333333333333,0.0,14.8851959238146,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
8.520833333333334,0.0,14.79276637551399,19.89280004102656,14.79276637551399,19.89280004102656,14.79276637551399,19.89280004102656,7.985785047579757,0.75,0.3889671758901269,1.3333333333333333,0.3333333333333333,0.0,14.79276637551399,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
8.541666666666666,0.0,14.685090885893402,19.793824041237297,14.685090885893402,19.793824041237297,14.685090885893402,19.793824041237297,7.978749536330095,0.75,0.3889671758901269,1.3333333333333333,0.3333333333333333,0.0,14.685090885893402,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
8.5625,0.0,14.582179543806223,19.670195390950123,14.582179543806223,19.670195390950123,14.582179543806223,19.670195390950123,7.958870037982808,0.75,0.3889671758901269,1.3333333333333333,0.3333333333333333,0.0,14.582179543806223,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
8.583333333333334,0.0,14.487400636626539,19.57626807040056,14.487400636626539,19.57626807040056,14.487400636626539,19.57626807040056,7.908928613627425,0.75,0.3889671758901269,1.3333333333333333,0.3333333333333333,0.0,14.487400636626539,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
8.604166666666666,0.0,14.3964794899627,19.50189860904089,14.3964794899627,19.50189860904089,14.3964794899627,19.50189860904089,7.858020951764197,0.75,0.3889671758901269,1.0,0.5,0.0,14.3964794899627,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
8.625,0.0,14.277100883907586,19.38742383012173,14.277100883907586,19.38742383012173,14.277100883907586,19.38742383012173,7.779807591185617,0.75,0.3889671758901269,1.0,0.5,0.0,14.277100883907586,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
8.645833333333334,0.0,14.112598420478587,19.22812621836369,14.112598420478587,19.22812621836369,14.112598420478587,19.22812621836369,7.694325210508682,0.75,0.3889671758901269,1.0,0.5,0.0,14.112598420478587,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
8.666666666666666,0.0,13.91728094031308,19.033854142828204,13.91728094031308,19.033854142828204,13.91728094031308,19.033854142828204,7.584516439825486,1.0,1.0,1.3333333333333333,0.6666666666666666,0.0,13.91728094031308,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
8.6875,0.0,13.727957619107032,18.895189364812023,13.727957619107032,18.895189364812023,13.727957619107032,18.895189364812023,7.468465165818656,1.0,1.0,1.3333333333333333,0.6666666666666666,0.0,13.727957619107032,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
8.708333333333334,0.0,13.55304294053604,18.80734838970097,13.55304294053604,18.80734838970097,13.55304294053604,18.80734838970097,7.387366937570509,1.0,1.0,1.3333333333333333,0.6666666666666666,0.0,13.55304294053604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
8.729166666666666,0.0,13.39614091837517,18.786739106121292,13.39614091837517,18.786739106121292,13.39614091837517,18.786739106121292,7.353481119796879,1.0,1.0,1.3333333333333333,0.6666666666666666,0.0,13.39614091837517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
8.75,0.0,13.265506186291297,18.75453076950884,13.265506186291297,18.75453076950884,13.265506186291297,18.75453076950884,7.32767638540195,1.0,1.0,1.3333333333333333,0.6666666666666666,0.0,13.265506186291297,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
8.770833333333334,0.0,13.159988527547473,18.758082277701643,13.159988527547473,18.758082277701643,13.159988527547473,18.758082277701643,7.313868684860552,1.0,1.0,1.3333333333333333,0.6666666666666666,0.0,13.159988527547473,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
8.791666666666666,0.0,13.086933750703965,18.80852046535357,13.086933750703965,18.80852046535357,13.086933750703965,18.80852046535357,7.3098114112463835,1.0,1.0,1.3333333333333333,0.6666666666666666,0.0,13.086933750703965,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
8.8125,0.0,13.033330639404118,18.893846736640516,13.033330639404118,18.893846736640516,13.033330639404118,18.893846736640516,7.316886524475489,1.0,1.0,1.3333333333333333,0.6666666666666666,0.0,13.033330639404118,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
8.833333333333334,0.0,12.958603494751188,18.938592786624735,12.958603494751188,18.938592786624735,12.958603494751188,18.938592786624735,7.293947408689599,1.0,1.0,1.3333333333333333,0.6666666666666666,0.0,12.958603494751188,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
8.854166666666666,0.0,12.871118614526992,19.000015821189464,12.871118614526992,19.000015821189464,12.871118614526992,19.000015821189464,7.258940812426226,1.0,1.0,1.3333333333333333,0.6666666666666666,0.0,12.871118614526992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
8.875,0.0,12.77663685614251,19.073217961641024,12.77663685614251,19.073217961641024,12.77663685614251,19.073217961641024,7.224960448423381,1.0,1.0,1.3333333333333333,0.6666666666666666,0.0,12.77663685614251,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
8.895833333333334,0.0,12.668563286562133,19.137957596011734,12.668563286562133,19.137957596011734,12.668563286562133,19.137957596011734,7.18200441019476,1.0,1.0,1.3333333333333333,0.6666666666666666,0.0,12.668563286562133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
8.916666666666666,0.0,12.564895615589904,19.211335238158863,12.564895615589904,19.211335238158863,12.564895615589904,19.211335238158863,7.144103332256626,1.0,1.0,1.3333333333333333,0.6666666666666666,0.0,12.564895615589904,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
8.9375,0.0,12.458971646710104,19.28543826794874,12.458971646710104,19.28543826794874,12.458971646710104,19.28543826794874,7.1062941775777935,1.0,1.0,1.6666666666666667,0.5,0.0,12.458971646710104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
8.958333333333334,0.0,12.35532781817352,19.337699012991212,12.35532781817352,19.337699012991212,12.35532781817352,19.337699012991212,7.07923404825897,1.0,1.0,1.6666666666666667,0.5,0.0,12.35532781817352,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
8.979166666666666,0.0,12.267616901440949,19.43110977155693,12.267616901440949,19.43110977155693,12.267616901440949,19.43110977155693,7.0748606232734215,1.0,1.0,1.6666666666666667,0.5,0.0,12.267616901440949,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
9.0,0.0,12.195352653686571,19.542579653819722,12.195352653686571,19.542579653819722,12.195352653686571,19.542579653819722,7.110363747684829,1.0,1.0,1.6666666666666667,0.5,0.0,12.195352653686571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
9.020833333333334,0.0,12.139193084316387,19.666898416950648,12.139193084316387,19.666898416950648,12.139193084316387,19.666898416950648,7.171665856797196,1.0,1.0,1.6666666666666667,0.5,0.0,12.139193084316387,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
9.041666666666666,0.0,12.097090740054792,19.764730185672406,12.097090740054792,19.764730185672406,12.097090740054792,19.764730185672406,7.248363015868316,1.0,1.0,1.6666666666666667,0.5,0.0,12.097090740054792,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
9.0625,0.0,12.058274626412913,19.837447388301353,12.058274626412913,19.837447388301353,12.058274626412913,19.837447388301353,7.328778917032366,1.0,1.0,1.6666666666666667,0.5,0.0,12.058274626412913,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
9.083333333333334,0.0,12.03604236009367,19.882099544447957,12.03604236009367,19.882099544447957,12.03604236009367,19.882099544447957,7.407313436515553,1.0,1.0,1.6666666666666667,0.5,0.0,12.03604236009367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
9.104166666666666,0.0,12.013173606455624,19.887096598696164,12.013173606455624,19.887096598696164,12.013173606455624,19.887096598696164,7.4803385516954854,1.0,1.0,1.6666666666666667,0.5,0.0,12.013173606455624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
9.125,0.0,11.971858340184772,19.845922005122876,11.971858340184772,19.845922005122876,11.971858340184772,19.845922005122876,7.5394630976649415,1.0,1.0,1.6666666666666667,0.5,0.0,11.971858340184772,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
9.145833333333334,0.0,11.948014734299306,19.826790923593766,11.948014734299306,19.826790923593766,11.948014734299306,19.826790923593766,7.608831694887528,1.0,0.3889671758901269,1.0,0.3333333333333333,0.0,11.948014734299306,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
9.166666666666666,0.0,11.946626626659981,19.873442761116436,11.946626626659981,19.873442761116436,11.946626626659981,19.873442761116436,7.68543193420885,1.0,0.3889671758901269,1.0,0.3333333333333333,0.0,11.946626626659981,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
